stop_id,direction_id,destination,headway_time_sec,stop_name,stop_desc,line,year
70230,1,North Station,553.9098797485652,Washington Square,Washington Square - Green Line - Park Street & North,green,2018
70230,1,Park St,38.0,Washington Square,Washington Square - Green Line - Park Street & North,green,2018
70231,0,Cleveland Circle,528.4915837715686,Tappan Street,Tappan Street - Green Line - (C) Cleveland Circle,green,2018
70232,1,Government Center,533.4166666666666,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2018
70232,1,North Station,559.9064642282034,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2018
70233,0,Cleveland Circle,526.4143830559248,Dean Road,Dean Road - Green Line - (C) Cleveland Circle,green,2018
70234,1,Government Center,611.2666666666667,Dean Road,Dean Road - Green Line - Park Street & North,green,2018
70234,1,North Station,569.5227043153468,Dean Road,Dean Road - Green Line - Park Street & North,green,2018
70235,0,Cleveland Circle,542.1709608572246,Englewood Avenue,Englewood Avenue - Green Line - (C) Cleveland Circle,green,2018
70236,1,Government Center,812.8571428571429,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2018
70236,1,Lechmere,497.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2018
70236,1,North Station,663.2944084502717,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2018
70237,0,Cleveland Circle,908.9306794783803,Cleveland Circle,Cleveland Circle - Green Line - Exit Only,green,2018
70238,1,Government Center,512.5111111111111,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2018
70238,1,Lechmere,657.75,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2018
70238,1,North Station,676.8533431197791,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2018
70239,0,Heath St,525.1945630047935,Prudential,Prudential - Green Line - (E) Heath Street,green,2018
